id,sales
3001052,0.3055555555555556
3001053,3.2333333333333334
3001054,0.0
3001055,4.0
3001056,1185.0
3001057,0.0
3001058,140.0
3001059,3.5
3001060,1129.0
3001061,642.0
3001062,317.0
3001063,31.0
3001064,34.0
3001065,3728.0
3001066,10.0
3001067,0.2
3001068,6.0
3001069,60.0
3001070,0.16666666666666666
3001071,173.0
3001072,5.0
3001073,368.339
3001074,10.0
3001075,198.287
3001076,0.5428571428571428
3001077,259.2191414285714
3001078,185.0
3001079,0.3333333333333333
3001080,1.5
3001081,72.30257142857143
3001082,31.0
3001083,7115.576
3001084,20.0
3001085,2.5277777777777777
3001086,1.7916666666666667
3001087,2.9
3001088,4.0
3001089,2070.0
3001090,0.0
3001091,147.0
3001092,1.5
3001093,1038.0
3001094,642.0
3001095,308.0
3001096,146.0
3001097,56.0
3001098,2662.726
3001099,5.0625
3001100,1.5
3001101,6.0
3001102,38.0
3001103,0.15
3001104,223.0
3001105,2.142857142857143
3001106,203.558
3001107,32.0
3001108,169.845
3001109,0.0
3001110,125.9615
3001111,212.0
3001112,0.375
3001113,2.53125
3001114,145.5571053571429
3001115,26.8
3001116,6988.315
3001117,20.0
3001118,5.2
3001119,4.085714285714286
3001120,0.0
3001121,3.0
3001122,1431.0
3001123,0.0
3001124,170.0
3001125,2.8214285714285716
3001126,618.0
3001127,642.0
3001128,140.0
3001129,73.0
3001130,40.0
3001131,2107.918
3001132,4.428571428571429
3001133,0.0
3001134,6.0
3001135,15.0
3001136,0.16666666666666666
3001137,134.0
3001138,0.0
3001139,80.453
3001140,32.0
3001141,56.662
3001142,0.619047619047619
3001143,65.3190012
3001144,279.0
3001145,0.25
3001146,2.45
3001147,62.521
3001148,42.0
3001149,1886.733
3001150,70.0
3001151,2.4642857142857144
3001152,5.722222222222221
3001153,0.0
3001154,3.0
3001155,2868.0
3001156,0.0
3001157,341.0
3001158,7.4
3001159,829.0
3001160,1034.0
3001161,463.0
3001162,205.66666666666666
3001163,65.5
3001164,4311.0
3001165,4.033333333333333
3001166,0.12962962962962962
3001167,32.0
3001168,38.0
3001169,0.0
3001170,210.0
3001171,2.722222222222222
3001172,300.805
3001173,32.0
3001174,56.662
3001175,1.2444444444444445
3001176,238.0940835416667
3001177,172.0
3001178,0.4583333333333333
3001179,1.8333333333333333
3001180,189.48143333333334
3001181,48.25
3001182,1339.417
3001183,70.0
3001184,10.928571428571429
3001185,2.4285714285714284
3001186,0.14285714285714285
3001187,7.0
3001188,2405.0
3001189,0.0
3001190,604.0
3001191,1.261904761904762
3001192,392.0
3001193,868.0
3001194,168.631
3001195,124.0
3001196,134.741
3001197,3094.0
3001198,11.37142857142857
3001199,0.2857142857142857
3001200,31.0
3001201,26.0
3001202,0.12962962962962962
3001203,178.0
3001204,6.9444444444444455
3001205,149.199
3001206,32.0
3001207,128.896
3001208,1.1428571428571428
3001209,68.31311904761904
3001210,158.0
3001211,3.111111111111111
3001212,4.8
3001213,152.183
3001214,62.0
3001215,1788.205
3001216,70.0
3001217,7.452428499999999
3001218,4.0
3001219,0.0
3001220,4.0
3001221,2060.0
3001222,0.0
3001223,294.0
3001224,2.3428571428571425
3001225,756.0
3001226,419.0
3001227,300.0
3001228,48.0
3001229,134.741
3001230,2705.0
3001231,8.619047619047619
3001232,2.0
3001233,6.0
3001234,16.0
3001235,0.0
3001236,162.0
3001237,5.8
3001238,111.171
3001239,14.0
3001240,128.896
3001241,0.9
3001242,93.728125
3001243,200.0
3001244,0.6071428571428571
3001245,0.9333333333333333
3001246,80.49685771428572
3001247,21.0
3001248,2260.005
3001249,90.0
3001250,2.4
3001251,6.3809523809523805
3001252,0.0
3001253,8.0
3001254,3119.0
3001255,0.06666666666666667
3001256,629.0
3001257,9.795918367346939
3001258,1019.0
3001259,1016.0
3001260,273.406
3001261,173.5
3001262,568.278
3001263,4376.0
3001264,24.027777777777782
3001265,1.6428571428571428
3001266,24.0
3001267,54.0
3001268,0.5
3001269,248.0
3001270,26.52
3001271,335.0
3001272,10.0
3001273,74.0
3001274,2.2291666666666665
3001275,404.8766666666666
3001276,277.0
3001277,3.7142857142857144
3001278,6.761904761904762
3001279,431.41363533333333
3001280,120.35366666666664
3001281,3974.08
3001282,2107.075
3001283,36.42439952
3001284,2.966666666666667
3001285,1.0
3001286,6.0
3001287,2107.0
3001288,0.0
3001289,402.0
3001290,4.142857142857143
3001291,1001.0
3001292,795.0
3001293,448.728
3001294,63.75
3001295,112.329
3001296,4256.1235
3001297,3.142857142857143
3001298,0.3333333333333333
3001299,20.0
3001300,15.0
3001301,0.0
3001302,294.0
3001303,3.5
3001304,45.0
3001305,32.0
3001306,128.896
3001307,0.8
3001308,93.0764
3001309,227.0
3001310,1.7142857142857142
3001311,3.6
3001312,120.185798
3001313,21.846
3001314,1959.5
3001315,90.0
3001316,2.760190533333333
3001317,3.75
3001318,0.4
3001319,3.0
3001320,2120.0
3001321,0.0
3001322,402.0
3001323,2.4285714285714284
3001324,1148.0
3001325,701.0
3001326,229.6395
3001327,119.0
3001328,72.0
3001329,4574.376
3001330,4.35
3001331,0.0
3001332,24.0
3001333,37.0
3001334,0.0
3001335,165.0
3001336,1.2571428571428571
3001337,105.985
3001338,32.0
3001339,128.896
3001340,0.0
3001341,49.008786
3001342,176.0
3001343,0.2
3001344,5.0
3001345,61.163599999999995
3001346,0.0
3001347,1677.126
3001348,90.0
3001349,4.12
3001350,0.7777777777777777
3001351,0.14285714285714285
3001352,6.0
3001353,920.0
3001354,0.0
3001355,167.0
3001356,4.566666666666666
3001357,520.0
3001358,765.0
3001359,127.0
3001360,28.0
3001361,23.0
3001362,2216.0
3001363,0.6
3001364,0.0
3001365,23.0
3001366,37.0
3001367,0.3333333333333333
3001368,165.0
3001369,0.0
3001370,105.985
3001371,3.0
3001372,72.344
3001373,0.5
3001374,55.341280000000005
3001375,134.0
3001376,0.14285714285714285
3001377,1.0285714285714285
3001378,51.83371428571429
3001379,40.6065
3001380,1777.36
3001381,90.0
3001382,0.7291666666666666
3001383,1.9285714285714286
3001384,0.0
3001385,6.0
3001386,1126.0
3001387,0.0
3001388,334.601
3001389,11.0
3001390,632.0
3001391,552.0
3001392,139.582
3001393,49.5
3001394,70.0
3001395,2439.0
3001396,59.625
3001397,0.0
3001398,17.0
3001399,30.0
3001400,0.39999999999999997
3001401,116.0
3001402,8.559999999999999
3001403,105.985
3001404,32.0
3001405,72.344
3001406,1.5873015873015874
3001407,493.794796
3001408,367.0
3001409,0.5
3001410,1.4285714285714284
3001411,299.6548075
3001412,51.961
3001413,2260.005
3001414,3318.773
3001415,13.107000033333335
3001416,0.9444444444444445
3001417,0.0
3001418,2.0
3001419,3622.0
3001420,0.5833333333333334
3001421,822.892
3001422,8.607142857142858
3001423,1227.0
3001424,1898.0
3001425,326.009
3001426,297.0
3001427,167.669
3001428,4248.0
3001429,12.30952380952381
3001430,0.6666666666666666
3001431,22.0
3001432,30.0
3001433,0.4571428571428572
3001434,281.0
3001435,5.2
3001436,105.985
3001437,32.0
3001438,22.471
3001439,6.5
3001440,463.9608125
3001441,281.0
3001442,6.0
3001443,10.971428571428572
3001444,504.5779333333334
3001445,103.34643000000001
3001446,5953.291
3001447,3318.773
3001448,19.2935
3001449,1.2857142857142858
3001450,0.0
3001451,5.0
3001452,1999.0
3001453,0.4
3001454,374.159
3001455,2.2916666666666665
3001456,421.0
3001457,568.0
3001458,145.795
3001459,109.0
3001460,99.0
3001461,3046.0
3001462,9.833333333333334
3001463,0.3888888888888889
3001464,12.0
3001465,17.0
3001466,0.02857142857142856
3001467,120.0
3001468,0.0
3001469,105.985
3001470,32.0
3001471,22.471
3001472,2.142857142857143
3001473,234.56199833333332
3001474,128.0
3001475,2.607142857142857
3001476,0.9
3001477,128.97756833333332
3001478,70.08908
3001479,5953.291
3001480,1265.909
3001481,4.472222222222222
3001482,3.5476190476190474
3001483,0.0
3001484,3.0
3001485,834.0
3001486,0.0
3001487,233.2
3001488,2.0
3001489,251.0
3001490,320.0
3001491,121.22
3001492,34.833333333333336
3001493,108.05008333333333
3001494,1743.0
3001495,3.5833333333333335
3001496,0.42857142857142855
3001497,14.0
3001498,38.0
3001499,0.140625
3001500,62.0
3001501,0.5
3001502,105.985
3001503,9.0
3001504,22.471
3001505,0.17142857142857143
3001506,284.06028000000003
3001507,223.097
3001508,0.17857142857142858
3001509,0.75
3001510,159.619
3001511,21.916666666666668
3001512,3465.418
3001513,288.433
3001514,4.763999999999999
3001515,2.0952380952380953
3001516,0.0
3001517,10.0
3001518,2645.5
3001519,0.0
3001520,697.61
3001521,6.107142857142857
3001522,856.0
3001523,1321.0
3001524,345.777
3001525,280.0
3001526,191.7035833333333
3001527,3682.0
3001528,15.428571428571429
3001529,1.78125
3001530,21.0
3001531,32.0
3001532,0.0
3001533,314.0
3001534,2.5396825396825395
3001535,113.4315
3001536,38.0
3001537,22.471
3001538,2.6904761904761902
3001539,259.36266666666666
3001540,223.097
3001541,3.4
3001542,4.0625
3001543,313.43395999999996
3001544,82.11789999999999
3001545,3465.418
3001546,2523.514
3001547,22.148999833333335
3001548,7.25
3001549,0.0
3001550,10.0
3001551,2144.0
3001552,0.0
3001553,602.0
3001554,2.8
3001555,595.0
3001556,897.0
3001557,318.021
3001558,184.125
3001559,93.885
3001560,3413.0
3001561,4.666666666666667
3001562,0.8571428571428571
3001563,24.0
3001564,32.0
3001565,0.2333333333333333
3001566,203.0
3001567,0.0
3001568,167.922
3001569,12.333333333333334
3001570,22.471
3001571,0.6666666666666667
3001572,167.30738095238098
3001573,504.0
3001574,1.740740740740741
3001575,2.3428571428571425
3001576,167.32616666666667
3001577,48.0441875
3001578,2683.831
3001579,2523.514
3001580,5.266666666666667
3001581,2.2333333333333334
3001582,0.0
3001583,3.0
3001584,2457.0
3001585,0.0
3001586,475.0
3001587,3.65625
3001588,952.0
3001589,897.0
3001590,318.021
3001591,138.55555555555554
3001592,93.885
3001593,2329.684
3001594,5.642857142857142
3001595,0.04166666666666665
3001596,12.0
3001597,19.0
3001598,0.0
3001599,146.0
3001600,0.0
3001601,167.922
3001602,23.0
3001603,22.471
3001604,1.0
3001605,57.228375
3001606,431.0
3001607,0.9285714285714286
3001608,2.4
3001609,120.52608000000001
3001610,52.825
3001611,3236.214
3001612,100.0
3001613,1.7666666666666666
3001614,8.229166666666668
3001615,0.16666666666666666
3001616,15.0
3001617,6978.0
3001618,0.375
3001619,1262.359
3001620,34.199999999999996
3001621,1797.0
3001622,2476.0
3001623,405.322
3001624,508.0
3001625,345.051
3001626,9176.0
3001627,76.23809523809524
3001628,3.8000000000000003
3001629,69.0
3001630,66.0
3001631,1.5833333333333333
3001632,546.0
3001633,17.4
3001634,472.0
3001635,65.0
3001636,432.0
3001637,3.9
3001638,740.36121875
3001639,493.0
3001640,4.15
3001641,15.257142857142856
3001642,893.81466
3001643,397.14300000000003
3001644,12090.952
3001645,6958.782
3001646,103.09523999999999
3001647,4.611111111111111
3001648,0.0357142857142857
3001649,2.0
3001650,1267.0
3001651,0.0
3001652,163.0
3001653,1.8055555555555556
3001654,483.0
3001655,462.0
3001656,318.021
3001657,167.0
3001658,39.5
3001659,1617.479
3001660,4.857142857142857
3001661,1.911111111111111
3001662,6.0
3001663,16.0
3001664,0.33333333333333337
3001665,144.0
3001666,0.20833333333333334
3001667,113.4315
3001668,23.0
3001669,22.471
3001670,0.5079365079365079
3001671,46.076999199999996
3001672,149.0
3001673,0.6
3001674,2.9
3001675,81.29124924999999
3001676,26.125
3001677,3527.062
3001678,100.0
3001679,1.25
3001680,8.428571428571429
3001681,0.14285714285714285
3001682,6.0
3001683,1750.0
3001684,0.0
3001685,486.0
3001686,4.885714285714286
3001687,1097.0
3001688,866.0
3001689,84.0
3001690,197.0
3001691,53.29366666666667
3001692,3450.391
3001693,10.6
3001694,1.25
3001695,10.0
3001696,16.0
3001697,0.275
3001698,237.0
3001699,0.6857142857142857
3001700,501.13998
3001701,23.0
3001702,22.471
3001703,0.0
3001704,239.97857833333333
3001705,182.0
3001706,1.7142857142857142
3001707,7.027777777777779
3001708,70.663
3001709,53.0
3001710,3236.214
3001711,100.0
3001712,1.5
3001713,2.533333333333333
3001714,0.02857142857142856
3001715,1.0
3001716,717.0
3001717,0.0
3001718,65.0
3001719,2.3000000000000003
3001720,310.0
3001721,438.0
3001722,84.0
3001723,138.0
3001724,55.635002
3001725,1722.0
3001726,1.1666666666666665
3001727,0.14285714285714285
3001728,18.0
3001729,16.0
3001730,0.25
3001731,237.0
3001732,0.0
3001733,80.066
3001734,39.0
3001735,22.471
3001736,0.0
3001737,50.287749999999996
3001738,125.599
3001739,0.0
3001740,0.6
3001741,55.7522505
3001742,10.25
3001743,3465.418
3001744,100.0
3001745,1.3541666666666665
3001746,7.5
3001747,1.0
3001748,2.0
3001749,2054.0
3001750,0.0
3001751,233.0
3001752,3.7714285714285714
3001753,899.0
3001754,902.0
3001755,84.0
3001756,238.0
3001757,74.162
3001758,2672.475
3001759,2.0
3001760,2.611111111111111
3001761,28.0
3001762,37.0
3001763,0.0
3001764,134.0
3001765,0.0
3001766,374.067
3001767,26.0
3001768,22.471
3001769,2.5
3001770,235.0318571428571
3001771,196.0
3001772,1.0
3001773,2.25
3001774,245.482
3001775,36.0
3001776,4593.02
3001777,100.0
3001778,0.75
3001779,6.416666666666667
3001780,1.1666666666666667
3001781,5.0
3001782,1808.0
3001783,0.0
3001784,688.0
3001785,9.244897959183675
3001786,1111.0
3001787,866.0
3001788,49.0
3001789,118.0
3001790,118.325
3001791,3752.744
3001792,3.644444444444444
3001793,2.4
3001794,28.0
3001795,37.0
3001796,0.275
3001797,227.0
3001798,5.178571428571429
3001799,225.266
3001800,39.0
3001801,22.471
3001802,0.675
3001803,194.81592857142854
3001804,296.0
3001805,0.4
3001806,3.857142857142857
3001807,125.34953333333333
3001808,45.868
3001809,4104.767
3001810,100.0
3001811,2.357142857142857
3001812,2.523809523809524
3001813,0.0
3001814,5.0
3001815,1460.0
3001816,0.0
3001817,74.0
3001818,0.0
3001819,371.0
3001820,457.0
3001821,49.0
3001822,99.0
3001823,25.757
3001824,2056.082
3001825,2.6571428571428575
3001826,0.2
3001827,15.5
3001828,16.0
3001829,0.125
3001830,119.0
3001831,0.0
3001832,222.445
3001833,39.0
3001834,22.471
3001835,0.03571428571428571
3001836,157.1832857142857
3001837,328.504
3001838,0.34285714285714286
3001839,1.7142857142857142
3001840,37.835187770833336
3001841,18.777777777777775
3001842,4769.109
3001843,100.0
3001844,0.14285714285714285
3001845,2.8
3001846,0.0
3001847,4.0
3001848,2190.0
3001849,0.0
3001850,447.0
3001851,5.0
3001852,661.0
3001853,957.0
3001854,164.195
3001855,78.5
3001856,64.0
3001857,4042.639
3001858,3.125
3001859,0.047619047619047616
3001860,15.0
3001861,12.0
3001862,0.7291666666666667
3001863,176.0
3001864,0.0
3001865,26.0
3001866,39.0
3001867,22.471
3001868,0.0238095238095238
3001869,120.62459999999999
3001870,229.0
3001871,0.6530612244897959
3001872,0.6666666666666666
3001873,90.20884325
3001874,29.58325
3001875,3236.214
3001876,130.0
3001877,0.15
3001878,3.8000000000000003
3001879,0.0
3001880,10.0
3001881,2782.0
3001882,0.0
3001883,685.218
3001884,3.25
3001885,1114.0
3001886,139.0
3001887,212.916
3001888,127.0
3001889,147.70374999999999
3001890,3640.0
3001891,60.857142857142854
3001892,2.0
3001893,28.0
3001894,57.0
3001895,0.48
3001896,237.0
3001897,14.533333333333333
3001898,140.0685
3001899,40.0
3001900,105.0
3001901,6.575
3001902,247.614402
3001903,250.0
3001904,5.833333333333333
3001905,3.857142857142857
3001906,258.7531420238095
3001907,175.869
3001908,5056.542
3001909,130.0
3001910,22.55370025
3001911,3.6
3001912,0.0
3001913,9.0
3001914,2102.0
3001915,0.0
3001916,446.106
3001917,5.714285714285714
3001918,886.0
3001919,899.0
3001920,212.916
3001921,91.0
3001922,148.0
3001923,3015.0
3001924,27.8
3001925,0.6122448979591837
3001926,39.0
3001927,61.0
3001928,0.0
3001929,295.0
3001930,11.208333333333334
3001931,140.0685
3001932,40.0
3001933,357.0
3001934,3.25
3001935,169.3904660714286
3001936,288.0
3001937,4.75
3001938,3.0
3001939,131.53158333333332
3001940,120.31399500000002
3001941,5056.542
3001942,15.0
3001943,18.443399799999998
3001944,9.914285714285715
3001945,0.14285714285714285
3001946,8.0
3001947,7387.0
3001948,0.0
3001949,696.0
3001950,4.2
3001951,879.0
3001952,651.0
3001953,212.916
3001954,514.4
3001955,142.54149999999998
3001956,3821.826
3001957,26.92857142857143
3001958,1.0
3001959,39.0
3001960,54.0
3001961,0.03333333333333332
3001962,209.0
3001963,4.633333333333333
3001964,25.0
3001965,40.0
3001966,52.48
3001967,0.6944444444444445
3001968,118.849249
3001969,250.0
3001970,1.0714285714285714
3001971,3.6
3001972,164.9605
3001973,64.57433333333334
3001974,2734.265
3001975,15.0
3001976,7.8331333333333335
3001977,3.71875
3001978,0.0
3001979,8.0
3001980,2770.0
3001981,1.1666666666666665
3001982,464.476
3001983,4.547619047619048
3001984,876.0
3001985,928.0
3001986,177.716
3001987,164.33333333333334
3001988,100.03375
3001989,3306.0
3001990,17.729166666666664
3001991,1.0
3001992,7.0
3001993,23.0
3001994,0.425
3001995,217.0
3001996,18.309523809523814
3001997,199.0
3001998,9.0
3001999,152.0
3002000,2.4583333333333335
3002001,355.8903333333334
3002002,199.0
3002003,3.888888888888889
3002004,6.375
3002005,407.05503333333337
3002006,92.77250000000001
3002007,12090.952
3002008,1756.831
3002009,26.114583333333336
3002010,3.6
3002011,1.1111111111111112
3002012,4.0
3002013,3760.0
3002014,0.0
3002015,338.0
3002016,7.371428571428572
3002017,1577.0
3002018,587.0
3002019,280.0
3002020,132.16666666666669
3002021,218.801
3002022,5174.507
3002023,4.214285714285714
3002024,0.625
3002025,21.0
3002026,54.0
3002027,0.03333333333333332
3002028,265.0
3002029,0.0
3002030,50.0
3002031,23.0
3002032,52.48
3002033,0.8095238095238094
3002034,121.3898
3002035,222.0
3002036,0.47222222222222227
3002037,4.0
3002038,122.46671339285716
3002039,28.0
3002040,2775.082
3002041,50.0
3002042,1.6666666666666667
3002043,2.25
3002044,0.0
3002045,7.0
3002046,2631.0
3002047,0.047619047619047616
3002048,448.601
3002049,16.0
3002050,981.0
3002051,721.0
3002052,280.0
3002053,133.33333333333334
3002054,372.4795
3002055,2702.0
3002056,25.0
3002057,0.32
3002058,13.0
3002059,54.0
3002060,0.14583333333333331
3002061,259.0
3002062,7.733333333333334
3002063,50.0
3002064,40.0
3002065,59.803
3002066,1.6666666666666665
3002067,157.6329
3002068,199.0
3002069,4.416666666666667
3002070,14.0
3002071,170.673
3002072,52.17204795238094
3002073,3633.808
3002074,2523.514
3002075,6.3484
3002076,0.638888888888889
3002077,0.0
3002078,4.0
3002079,2438.0
3002080,0.9795918367346939
3002081,485.134
3002082,3.3333333333333335
3002083,710.0
3002084,1104.0
3002085,221.471
3002086,126.0
3002087,130.0
3002088,3279.0
3002089,12.333333333333334
3002090,0.09523809523809523
3002091,28.0
3002092,80.0
3002093,0.0
3002094,290.0
3002095,5.607142857142858
3002096,50.0
3002097,41.0
3002098,42.0
3002099,4.314285714285714
3002100,85.7194
3002101,170.0
3002102,3.9642857142857144
3002103,4.2
3002104,153.48375000000001
3002105,0.0
3002106,3633.808
3002107,50.0
3002108,9.152321428571428
3002109,5.666666666666667
3002110,0.0
3002111,1.0
3002112,2808.0
3002113,0.0
3002114,577.0
3002115,4.666666666666667
3002116,792.0
3002117,780.0
3002118,221.471
3002119,45.0
3002120,53.899002
3002121,2727.0
3002122,3.1142857142857143
3002123,1.1666666666666667
3002124,11.0
3002125,80.0
3002126,0.2
3002127,181.0
3002128,0.0
3002129,50.0
3002130,41.0
3002131,42.0
3002132,0.0
3002133,118.090875
3002134,176.24849999999998
3002135,0.1111111111111111
3002136,1.5
3002137,91.35584375
3002138,29.875
3002139,2835.325
3002140,50.0
3002141,0.0
3002142,13.8
3002143,0.0
3002144,11.0
3002145,8648.0
3002146,0.0
3002147,1526.978
3002148,14.375
3002149,2056.0
3002150,2874.0
3002151,678.775
3002152,649.0
3002153,502.653
3002154,9224.0
3002155,81.6
3002156,5.142857142857143
3002157,101.0
3002158,130.0
3002159,1.25
3002160,576.0
3002161,61.0
3002162,45.0
3002163,61.0
3002164,713.0
3002165,9.0
3002166,866.2743200000001
3002167,668.0
3002168,14.0
3002169,22.525
3002170,1035.721857142857
3002171,457.88166666666666
3002172,12725.064
3002173,575.0
3002174,125.57493333333332
3002175,10.95
3002176,0.0
3002177,15.0
3002178,6747.0
3002179,0.5714285714285714
3002180,1255.614
3002181,25.2
3002182,2548.0
3002183,2201.0
3002184,673.734
3002185,333.0
3002186,312.4275
3002187,9094.0
3002188,85.66666666666667
3002189,0.7666666666666666
3002190,36.0
3002191,84.0
3002192,0.9444444444444443
3002193,538.0
3002194,35.0
3002195,45.0
3002196,75.0
3002197,339.0
3002198,5.270833333333334
3002199,1036.0925
3002200,588.0
3002201,8.035714285714285
3002202,14.0
3002203,1020.9511428571429
3002204,326.66333333333336
3002205,7743.166
3002206,575.0
3002207,73.50870833333333
3002208,13.857142857142856
3002209,0.0
3002210,15.0
3002211,4100.0
3002212,0.08333333333333333
3002213,649.0
3002214,11.0
3002215,1529.0
3002216,1146.0
3002217,673.734
3002218,119.0
3002219,195.2335
3002220,5989.0
3002221,39.238095238095234
3002222,0.21428571428571427
3002223,43.0
3002224,42.0
3002225,2.16
3002226,538.0
3002227,27.0
3002228,45.0
3002229,34.0
3002230,162.0
3002231,2.3333333333333335
3002232,971.9912142857141
3002233,588.0
3002234,8.333333333333334
3002235,45.0
3002236,677.263375
3002237,144.13816366666666
3002238,3509.69
3002239,575.0
3002240,36.5171
3002241,12.35
3002242,0.0
3002243,17.0
3002244,5932.0
3002245,0.42857142857142855
3002246,1078.328
3002247,8.9375
3002248,2129.0
3002249,2156.0
3002250,573.627
3002251,303.6666666666667
3002252,266.781
3002253,7038.0
3002254,71.06666666666666
3002255,1.9795918367346939
3002256,38.0
3002257,61.0
3002258,0.8333333333333334
3002259,677.0
3002260,60.0
3002261,58.0
3002262,75.0
3002263,162.0
3002264,5.142857142857143
3002265,689.3176666666667
3002266,693.0
3002267,8.0
3002268,17.833333333333332
3002269,1126.9983333333332
3002270,275.1835
3002271,6733.922
3002272,575.0
3002273,59.202999999999996
3002274,9.4
3002275,0.0
3002276,15.0
3002277,3160.0
3002278,0.0
3002279,661.0
3002280,9.266666666666667
3002281,1109.0
3002282,1143.0
3002283,573.627
3002284,93.75
3002285,140.756
3002286,5239.0
3002287,30.880952380952383
3002288,0.23809523809523808
3002289,35.5
3002290,33.0
3002291,0.2
3002292,501.0
3002293,33.0
3002294,58.0
3002295,11.0
3002296,162.0
3002297,1.4285714285714286
3002298,745.739
3002299,819.0
3002300,7.666666666666666
3002301,21.0
3002302,685.793
3002303,94.221997
3002304,6027.289
3002305,575.0
3002306,21.01325
3002307,11.7
3002308,0.0
3002309,21.0
3002310,6824.0
3002311,0.4
3002312,1281.271
3002313,32.12
3002314,2018.0
3002315,2714.0
3002316,393.426
3002317,503.0
3002318,345.94350000000003
3002319,8142.0
3002320,56.95833333333333
3002321,2.4
3002322,20.0
3002323,54.0
3002324,0.6428571428571429
3002325,553.0
3002326,3.0
3002327,25.0
3002328,40.0
3002329,307.0
3002330,9.285714285714286
3002331,649.6605999999999
3002332,494.0
3002333,8.0625
3002334,11.285714285714286
3002335,659.9540666666667
3002336,293.2451666666667
3002337,10454.446
3002338,575.0
3002339,76.36835024999999
3002340,4.166666666666667
3002341,0.0
3002342,11.0
3002343,2178.0
3002344,0.03125
3002345,334.095
3002346,12.5
3002347,747.5
3002348,603.0
3002349,173.386
3002350,81.5
3002351,405.64166666666665
3002352,3042.0
3002353,23.833333333333332
3002354,1.25
3002355,17.0
3002356,16.0
3002357,0.32
3002358,197.0
3002359,4.678571428571429
3002360,230.0
3002361,5.0
3002362,152.0
3002363,3.738095238095238
3002364,291.860996
3002365,199.0
3002366,2.357142857142857
3002367,3.6571428571428575
3002368,248.68383759999998
3002369,98.476375
3002370,12090.952
3002371,1654.899
3002372,13.912233333333335
3002373,9.375
3002374,0.0
3002375,4.0
3002376,3045.0
3002377,0.5
3002378,564.458
3002379,34.833333333333336
3002380,1361.0
3002381,1292.0
3002382,480.618
3002383,95.0
3002384,758.5413333333332
3002385,5340.0
3002386,42.55
3002387,1.8
3002388,28.0
3002389,47.0
3002390,0.6666666666666666
3002391,381.0
3002392,2.0
3002393,25.0
3002394,7.0
3002395,307.0
3002396,5.642857142857143
3002397,732.4667
3002398,429.0
3002399,4.714285714285714
3002400,7.0
3002401,363.603
